language,encoder,definition_gen_model,metric,space,spearman,timestamp,other
norwegian_1,mmbert,gemini25pro,amd_opt_sym,random_num8,0.253,2026-01-29 14:58:11,
norwegian_1,mmbert,gemini25pro,prt,pca_num8,-0.059,2026-01-29 14:58:11,
norwegian_1,mmbert,gemini25pro,apd,pca_num8,0.457,2026-01-29 14:58:11,
norwegian_1,mmbert,gemini25pro,amd,pca_num8,0.614,2026-01-29 14:58:11,
norwegian_1,mmbert,gemini25pro,amd_sym,pca_num8,0.642,2026-01-29 14:58:11,
norwegian_1,mmbert,gemini25pro,amd_opt_sym,pca_num8,0.636,2026-01-29 14:58:11,
norwegian_1,en,gemini25pro,prt,random_num8,0.651,2026-01-29 14:58:12,
norwegian_1,en,gemini25pro,apd,random_num8,0.532,2026-01-29 14:58:12,
norwegian_1,en,gemini25pro,amd,random_num8,0.775,2026-01-29 14:58:12,
norwegian_1,en,gemini25pro,amd_sym,random_num8,0.786,2026-01-29 14:58:12,
norwegian_1,en,gemini25pro,amd_opt_sym,random_num8,0.792,2026-01-29 14:58:12,
norwegian_1,en,gemini25pro,prt,pca_num8,-0.113,2026-01-29 14:58:12,
norwegian_1,en,gemini25pro,apd,pca_num8,0.537,2026-01-29 14:58:12,
norwegian_1,en,gemini25pro,amd,pca_num8,0.792,2026-01-29 14:58:12,
norwegian_1,en,gemini25pro,amd_sym,pca_num8,0.814,2026-01-29 14:58:12,
norwegian_1,en,gemini25pro,amd_opt_sym,pca_num8,0.814,2026-01-29 14:58:12,
norwegian_1,norwegian_NB-BERT,gemini25pro,prt,random_num8,0.288,2026-01-29 14:58:12,
norwegian_1,norwegian_NB-BERT,gemini25pro,apd,random_num8,0.098,2026-01-29 14:58:12,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd,random_num8,0.56,2026-01-29 14:58:12,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd_sym,random_num8,0.547,2026-01-29 14:58:12,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd_opt_sym,random_num8,0.604,2026-01-29 14:58:12,
norwegian_1,norwegian_NB-BERT,gemini25pro,prt,pca_num8,0.084,2026-01-29 14:58:12,
norwegian_1,norwegian_NB-BERT,gemini25pro,apd,pca_num8,0.326,2026-01-29 14:58:12,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd,pca_num8,0.494,2026-01-29 14:58:12,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd_sym,pca_num8,0.549,2026-01-29 14:58:12,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd_opt_sym,pca_num8,0.569,2026-01-29 14:58:12,
norwegian_2,xll,gemini25pro,prt,random_num8,0.435,2026-01-29 14:58:13,
norwegian_2,xll,gemini25pro,apd,random_num8,0.476,2026-01-29 14:58:13,
norwegian_2,xll,gemini25pro,amd,random_num8,0.579,2026-01-29 14:58:13,
norwegian_2,xll,gemini25pro,amd_sym,random_num8,0.58,2026-01-29 14:58:13,
norwegian_2,xll,gemini25pro,amd_opt_sym,random_num8,0.588,2026-01-29 14:58:13,
norwegian_2,xll,gemini25pro,prt,pca_num8,-0.107,2026-01-29 14:58:13,
norwegian_2,xll,gemini25pro,apd,pca_num8,0.281,2026-01-29 14:58:13,
norwegian_2,xll,gemini25pro,amd,pca_num8,0.58,2026-01-29 14:58:13,
norwegian_2,xll,gemini25pro,amd_sym,pca_num8,0.566,2026-01-29 14:58:13,
norwegian_2,xll,gemini25pro,amd_opt_sym,pca_num8,0.578,2026-01-29 14:58:13,
norwegian_2,xlmr,gemini25pro,prt,random_num8,0.3,2026-01-29 14:58:13,
norwegian_2,xlmr,gemini25pro,apd,random_num8,0.156,2026-01-29 14:58:13,
norwegian_2,xlmr,gemini25pro,amd,random_num8,0.332,2026-01-29 14:58:13,
norwegian_2,xlmr,gemini25pro,amd_sym,random_num8,0.304,2026-01-29 14:58:13,
norwegian_2,xlmr,gemini25pro,amd_opt_sym,random_num8,0.304,2026-01-29 14:58:13,
norwegian_2,xlmr,gemini25pro,prt,pca_num8,-0.246,2026-01-29 14:58:13,
norwegian_2,xlmr,gemini25pro,apd,pca_num8,0.041,2026-01-29 14:58:13,
norwegian_2,xlmr,gemini25pro,amd,pca_num8,0.366,2026-01-29 14:58:13,
norwegian_2,xlmr,gemini25pro,amd_sym,pca_num8,0.331,2026-01-29 14:58:13,
norwegian_2,xlmr,gemini25pro,amd_opt_sym,pca_num8,0.323,2026-01-29 14:58:13,
norwegian_2,rembert,gemini25pro,prt,random_num8,0.01,2026-01-29 14:58:14,
norwegian_2,rembert,gemini25pro,apd,random_num8,0.081,2026-01-29 14:58:14,
norwegian_2,rembert,gemini25pro,amd,random_num8,0.311,2026-01-29 14:58:14,
norwegian_2,rembert,gemini25pro,amd_sym,random_num8,0.113,2026-01-29 14:58:14,
norwegian_2,rembert,gemini25pro,amd_opt_sym,random_num8,0.205,2026-01-29 14:58:14,
norwegian_2,rembert,gemini25pro,prt,pca_num8,-0.128,2026-01-29 14:58:14,
norwegian_2,rembert,gemini25pro,apd,pca_num8,0.265,2026-01-29 14:58:14,
norwegian_2,rembert,gemini25pro,amd,pca_num8,0.336,2026-01-29 14:58:14,
norwegian_2,rembert,gemini25pro,amd_sym,pca_num8,0.413,2026-01-29 14:58:14,
norwegian_2,rembert,gemini25pro,amd_opt_sym,pca_num8,0.379,2026-01-29 14:58:14,
norwegian_2,multilingual-e5,gemini25pro,prt,random_num8,0.107,2026-01-29 14:58:15,
norwegian_2,multilingual-e5,gemini25pro,apd,random_num8,0.053,2026-01-29 14:58:15,
norwegian_2,multilingual-e5,gemini25pro,amd,random_num8,0.168,2026-01-29 14:58:15,
norwegian_2,multilingual-e5,gemini25pro,amd_sym,random_num8,0.146,2026-01-29 14:58:15,
norwegian_2,multilingual-e5,gemini25pro,amd_opt_sym,random_num8,0.132,2026-01-29 14:58:15,
norwegian_2,multilingual-e5,gemini25pro,prt,pca_num8,0.22,2026-01-29 14:58:15,
norwegian_2,multilingual-e5,gemini25pro,apd,pca_num8,0.162,2026-01-29 14:58:15,
norwegian_2,multilingual-e5,gemini25pro,amd,pca_num8,0.145,2026-01-29 14:58:15,
norwegian_2,multilingual-e5,gemini25pro,amd_sym,pca_num8,0.206,2026-01-29 14:58:15,
norwegian_2,multilingual-e5,gemini25pro,amd_opt_sym,pca_num8,0.207,2026-01-29 14:58:15,
norwegian_2,mmbert,gemini25pro,prt,random_num8,0.166,2026-01-29 14:58:15,
norwegian_2,mmbert,gemini25pro,apd,random_num8,0.121,2026-01-29 14:58:15,
norwegian_2,mmbert,gemini25pro,amd,random_num8,0.215,2026-01-29 14:58:15,
norwegian_2,mmbert,gemini25pro,amd_sym,random_num8,0.199,2026-01-29 14:58:15,
norwegian_2,mmbert,gemini25pro,amd_opt_sym,random_num8,0.197,2026-01-29 14:58:15,
norwegian_2,mmbert,gemini25pro,prt,pca_num8,0.025,2026-01-29 14:58:15,
norwegian_2,mmbert,gemini25pro,apd,pca_num8,0.113,2026-01-29 14:58:15,
norwegian_2,mmbert,gemini25pro,amd,pca_num8,0.412,2026-01-29 14:58:15,
norwegian_2,mmbert,gemini25pro,amd_sym,pca_num8,0.399,2026-01-29 14:58:15,
norwegian_2,mmbert,gemini25pro,amd_opt_sym,pca_num8,0.405,2026-01-29 14:58:15,
norwegian_2,en,gemini25pro,prt,random_num8,0.342,2026-01-29 14:58:15,
norwegian_2,en,gemini25pro,apd,random_num8,0.397,2026-01-29 14:58:15,
norwegian_2,en,gemini25pro,amd,random_num8,0.568,2026-01-29 14:58:15,
norwegian_2,en,gemini25pro,amd_sym,random_num8,0.571,2026-01-29 14:58:15,
norwegian_2,en,gemini25pro,amd_opt_sym,random_num8,0.594,2026-01-29 14:58:15,
norwegian_2,en,gemini25pro,prt,pca_num8,-0.052,2026-01-29 14:58:15,
norwegian_2,en,gemini25pro,apd,pca_num8,0.307,2026-01-29 14:58:15,
norwegian_2,en,gemini25pro,amd,pca_num8,0.63,2026-01-29 14:58:15,
norwegian_2,en,gemini25pro,amd_sym,pca_num8,0.664,2026-01-29 14:58:15,
norwegian_2,en,gemini25pro,amd_opt_sym,pca_num8,0.664,2026-01-29 14:58:15,
norwegian_2,norwegian_NB-BERT,gemini25pro,prt,random_num8,0.303,2026-01-29 14:58:16,
norwegian_2,norwegian_NB-BERT,gemini25pro,apd,random_num8,0.296,2026-01-29 14:58:16,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd,random_num8,0.346,2026-01-29 14:58:16,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd_sym,random_num8,0.278,2026-01-29 14:58:16,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd_opt_sym,random_num8,0.339,2026-01-29 14:58:16,
norwegian_2,norwegian_NB-BERT,gemini25pro,prt,pca_num8,-0.064,2026-01-29 14:58:16,
norwegian_2,norwegian_NB-BERT,gemini25pro,apd,pca_num8,0.15,2026-01-29 14:58:16,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd,pca_num8,0.251,2026-01-29 14:58:16,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd_sym,pca_num8,0.346,2026-01-29 14:58:16,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd_opt_sym,pca_num8,0.358,2026-01-29 14:58:16,
english,xll,gemini25pro,prt,random_num4,0.376,2026-01-29 14:58:21,
english,xll,gemini25pro,apd,random_num4,0.485,2026-01-29 14:58:21,
english,xll,gemini25pro,amd,random_num4,0.608,2026-01-29 14:58:21,
english,xll,gemini25pro,amd_sym,random_num4,0.602,2026-01-29 14:58:21,
english,xll,gemini25pro,amd_opt_sym,random_num4,0.615,2026-01-29 14:58:21,
english,xll,gemini25pro,prt,pca_num4,0.076,2026-01-29 14:58:21,
english,xll,gemini25pro,apd,pca_num4,0.266,2026-01-29 14:58:21,
english,xll,gemini25pro,amd,pca_num4,0.417,2026-01-29 14:58:21,
english,xll,gemini25pro,amd_sym,pca_num4,0.49,2026-01-29 14:58:21,
english,xll,gemini25pro,amd_opt_sym,pca_num4,0.52,2026-01-29 14:58:21,
english,xlmr,gemini25pro,prt,random_num4,-0.068,2026-01-29 14:58:27,
english,xlmr,gemini25pro,apd,random_num4,-0.007,2026-01-29 14:58:27,
english,xlmr,gemini25pro,amd,random_num4,0.202,2026-01-29 14:58:27,
english,xlmr,gemini25pro,amd_sym,random_num4,0.159,2026-01-29 14:58:27,
english,xlmr,gemini25pro,amd_opt_sym,random_num4,0.187,2026-01-29 14:58:27,
english,xlmr,gemini25pro,prt,pca_num4,0.289,2026-01-29 14:58:27,
english,xlmr,gemini25pro,apd,pca_num4,0.275,2026-01-29 14:58:27,
english,xlmr,gemini25pro,amd,pca_num4,0.27,2026-01-29 14:58:27,
english,xlmr,gemini25pro,amd_sym,pca_num4,0.352,2026-01-29 14:58:27,
english,xlmr,gemini25pro,amd_opt_sym,pca_num4,0.364,2026-01-29 14:58:27,
english,rembert,gemini25pro,prt,random_num4,-0.02,2026-01-29 14:58:32,
english,rembert,gemini25pro,apd,random_num4,-0.125,2026-01-29 14:58:32,
english,rembert,gemini25pro,amd,random_num4,0.257,2026-01-29 14:58:32,
english,rembert,gemini25pro,amd_sym,random_num4,0.284,2026-01-29 14:58:32,
english,rembert,gemini25pro,amd_opt_sym,random_num4,0.322,2026-01-29 14:58:32,
english,rembert,gemini25pro,prt,pca_num4,-0.139,2026-01-29 14:58:32,
english,rembert,gemini25pro,apd,pca_num4,0.133,2026-01-29 14:58:32,
english,rembert,gemini25pro,amd,pca_num4,0.166,2026-01-29 14:58:32,
english,rembert,gemini25pro,amd_sym,pca_num4,0.261,2026-01-29 14:58:32,
english,rembert,gemini25pro,amd_opt_sym,pca_num4,0.28,2026-01-29 14:58:32,
english,multilingual-e5,gemini25pro,prt,random_num4,-0.127,2026-01-29 14:58:38,
english,multilingual-e5,gemini25pro,apd,random_num4,0.037,2026-01-29 14:58:38,
english,multilingual-e5,gemini25pro,amd,random_num4,0.119,2026-01-29 14:58:38,
english,multilingual-e5,gemini25pro,amd_sym,random_num4,0.104,2026-01-29 14:58:38,
english,multilingual-e5,gemini25pro,amd_opt_sym,random_num4,0.151,2026-01-29 14:58:38,
english,multilingual-e5,gemini25pro,prt,pca_num4,0.114,2026-01-29 14:58:38,
english,multilingual-e5,gemini25pro,apd,pca_num4,0.214,2026-01-29 14:58:38,
english,multilingual-e5,gemini25pro,amd,pca_num4,0.276,2026-01-29 14:58:38,
english,multilingual-e5,gemini25pro,amd_sym,pca_num4,0.267,2026-01-29 14:58:38,
english,multilingual-e5,gemini25pro,amd_opt_sym,pca_num4,0.272,2026-01-29 14:58:38,
english,mmbert,gemini25pro,prt,random_num4,-0.075,2026-01-29 14:58:44,
english,mmbert,gemini25pro,apd,random_num4,-0.167,2026-01-29 14:58:44,
english,mmbert,gemini25pro,amd,random_num4,0.146,2026-01-29 14:58:44,
english,mmbert,gemini25pro,amd_sym,random_num4,0.125,2026-01-29 14:58:44,
english,mmbert,gemini25pro,amd_opt_sym,random_num4,0.107,2026-01-29 14:58:44,
english,mmbert,gemini25pro,prt,pca_num4,0.039,2026-01-29 14:58:44,
english,mmbert,gemini25pro,apd,pca_num4,0.034,2026-01-29 14:58:44,
english,mmbert,gemini25pro,amd,pca_num4,0.139,2026-01-29 14:58:44,
english,mmbert,gemini25pro,amd_sym,pca_num4,0.154,2026-01-29 14:58:44,
english,mmbert,gemini25pro,amd_opt_sym,pca_num4,0.171,2026-01-29 14:58:44,
english,en,gemini25pro,prt,random_num4,0.08,2026-01-29 14:58:51,
english,en,gemini25pro,apd,random_num4,0.235,2026-01-29 14:58:51,
english,en,gemini25pro,amd,random_num4,0.484,2026-01-29 14:58:51,
english,en,gemini25pro,amd_sym,random_num4,0.535,2026-01-29 14:58:51,
english,en,gemini25pro,amd_opt_sym,random_num4,0.533,2026-01-29 14:58:51,
english,en,gemini25pro,prt,pca_num4,0.093,2026-01-29 14:58:51,
english,en,gemini25pro,apd,pca_num4,0.216,2026-01-29 14:58:51,
english,en,gemini25pro,amd,pca_num4,0.455,2026-01-29 14:58:51,
english,en,gemini25pro,amd_sym,pca_num4,0.541,2026-01-29 14:58:51,
english,en,gemini25pro,amd_opt_sym,pca_num4,0.546,2026-01-29 14:58:51,
english,roberta,gemini25pro,prt,random_num4,0.176,2026-01-29 14:58:57,
english,roberta,gemini25pro,apd,random_num4,-0.069,2026-01-29 14:58:57,
english,roberta,gemini25pro,amd,random_num4,0.149,2026-01-29 14:58:57,
english,roberta,gemini25pro,amd_sym,random_num4,0.116,2026-01-29 14:58:57,
english,roberta,gemini25pro,amd_opt_sym,random_num4,0.101,2026-01-29 14:58:57,
english,roberta,gemini25pro,prt,pca_num4,0.011,2026-01-29 14:58:57,
english,roberta,gemini25pro,apd,pca_num4,0.092,2026-01-29 14:58:57,
english,roberta,gemini25pro,amd,pca_num4,0.099,2026-01-29 14:58:57,
english,roberta,gemini25pro,amd_sym,pca_num4,0.204,2026-01-29 14:58:57,
english,roberta,gemini25pro,amd_opt_sym,pca_num4,0.206,2026-01-29 14:58:57,
german,xll,gemini25pro,prt,random_num4,0.512,2026-01-29 14:59:02,
german,xll,gemini25pro,apd,random_num4,0.558,2026-01-29 14:59:02,
german,xll,gemini25pro,amd,random_num4,0.739,2026-01-29 14:59:02,
german,xll,gemini25pro,amd_sym,random_num4,0.722,2026-01-29 14:59:02,
german,xll,gemini25pro,amd_opt_sym,random_num4,0.725,2026-01-29 14:59:02,
german,xll,gemini25pro,prt,pca_num4,-0.185,2026-01-29 14:59:02,
german,xll,gemini25pro,apd,pca_num4,0.7,2026-01-29 14:59:02,
german,xll,gemini25pro,amd,pca_num4,0.702,2026-01-29 14:59:02,
german,xll,gemini25pro,amd_sym,pca_num4,0.872,2026-01-29 14:59:02,
german,xll,gemini25pro,amd_opt_sym,pca_num4,0.879,2026-01-29 14:59:02,
german,xlmr,gemini25pro,prt,random_num4,0.116,2026-01-29 14:59:06,
german,xlmr,gemini25pro,apd,random_num4,0.263,2026-01-29 14:59:06,
german,xlmr,gemini25pro,amd,random_num4,0.242,2026-01-29 14:59:06,
german,xlmr,gemini25pro,amd_sym,random_num4,0.398,2026-01-29 14:59:06,
german,xlmr,gemini25pro,amd_opt_sym,random_num4,0.393,2026-01-29 14:59:06,
german,xlmr,gemini25pro,prt,pca_num4,0.456,2026-01-29 14:59:06,
german,xlmr,gemini25pro,apd,pca_num4,0.468,2026-01-29 14:59:06,
german,xlmr,gemini25pro,amd,pca_num4,0.332,2026-01-29 14:59:06,
german,xlmr,gemini25pro,amd_sym,pca_num4,0.424,2026-01-29 14:59:06,
german,xlmr,gemini25pro,amd_opt_sym,pca_num4,0.412,2026-01-29 14:59:06,
german,rembert,gemini25pro,prt,random_num4,0.05,2026-01-29 14:59:10,
german,rembert,gemini25pro,apd,random_num4,-0.053,2026-01-29 14:59:10,
german,rembert,gemini25pro,amd,random_num4,0.082,2026-01-29 14:59:10,
german,rembert,gemini25pro,amd_sym,random_num4,0.064,2026-01-29 14:59:10,
german,rembert,gemini25pro,amd_opt_sym,random_num4,0.044,2026-01-29 14:59:10,
german,rembert,gemini25pro,prt,pca_num4,0.176,2026-01-29 14:59:10,
german,rembert,gemini25pro,apd,pca_num4,0.452,2026-01-29 14:59:10,
german,rembert,gemini25pro,amd,pca_num4,0.311,2026-01-29 14:59:10,
german,rembert,gemini25pro,amd_sym,pca_num4,0.438,2026-01-29 14:59:10,
german,rembert,gemini25pro,amd_opt_sym,pca_num4,0.457,2026-01-29 14:59:10,
german,multilingual-e5,gemini25pro,prt,random_num4,0.279,2026-01-29 14:59:14,
german,multilingual-e5,gemini25pro,apd,random_num4,-0.045,2026-01-29 14:59:14,
german,multilingual-e5,gemini25pro,amd,random_num4,0.144,2026-01-29 14:59:14,
german,multilingual-e5,gemini25pro,amd_sym,random_num4,0.293,2026-01-29 14:59:14,
german,multilingual-e5,gemini25pro,amd_opt_sym,random_num4,0.289,2026-01-29 14:59:14,
german,multilingual-e5,gemini25pro,prt,pca_num4,0.365,2026-01-29 14:59:14,
german,multilingual-e5,gemini25pro,apd,pca_num4,0.521,2026-01-29 14:59:14,
german,multilingual-e5,gemini25pro,amd,pca_num4,0.307,2026-01-29 14:59:14,
german,multilingual-e5,gemini25pro,amd_sym,pca_num4,0.477,2026-01-29 14:59:14,
german,multilingual-e5,gemini25pro,amd_opt_sym,pca_num4,0.481,2026-01-29 14:59:14,
german,mmbert,gemini25pro,prt,random_num4,0.133,2026-01-29 14:59:18,
german,mmbert,gemini25pro,apd,random_num4,0.169,2026-01-29 14:59:18,
german,mmbert,gemini25pro,amd,random_num4,0.011,2026-01-29 14:59:18,
german,mmbert,gemini25pro,amd_sym,random_num4,0.002,2026-01-29 14:59:18,
german,mmbert,gemini25pro,amd_opt_sym,random_num4,0.022,2026-01-29 14:59:18,
german,mmbert,gemini25pro,prt,pca_num4,0.004,2026-01-29 14:59:18,
german,mmbert,gemini25pro,apd,pca_num4,0.525,2026-01-29 14:59:18,
german,mmbert,gemini25pro,amd,pca_num4,0.296,2026-01-29 14:59:18,
german,mmbert,gemini25pro,amd_sym,pca_num4,0.375,2026-01-29 14:59:18,
german,mmbert,gemini25pro,amd_opt_sym,pca_num4,0.379,2026-01-29 14:59:18,
german,en,gemini25pro,prt,random_num4,0.601,2026-01-29 14:59:22,
german,en,gemini25pro,apd,random_num4,0.328,2026-01-29 14:59:22,
german,en,gemini25pro,amd,random_num4,0.655,2026-01-29 14:59:22,
german,en,gemini25pro,amd_sym,random_num4,0.719,2026-01-29 14:59:22,
german,en,gemini25pro,amd_opt_sym,random_num4,0.721,2026-01-29 14:59:22,
german,en,gemini25pro,prt,pca_num4,-0.016,2026-01-29 14:59:22,
german,en,gemini25pro,apd,pca_num4,0.696,2026-01-29 14:59:22,
german,en,gemini25pro,amd,pca_num4,0.581,2026-01-29 14:59:22,
german,en,gemini25pro,amd_sym,pca_num4,0.868,2026-01-29 14:59:22,
german,en,gemini25pro,amd_opt_sym,pca_num4,0.858,2026-01-29 14:59:22,
german,german_GBERT,gemini25pro,prt,random_num4,0.08,2026-01-29 14:59:26,
german,german_GBERT,gemini25pro,apd,random_num4,0.36,2026-01-29 14:59:26,
german,german_GBERT,gemini25pro,amd,random_num4,-0.015,2026-01-29 14:59:26,
german,german_GBERT,gemini25pro,amd_sym,random_num4,0.025,2026-01-29 14:59:26,
german,german_GBERT,gemini25pro,amd_opt_sym,random_num4,-0.002,2026-01-29 14:59:26,
german,german_GBERT,gemini25pro,prt,pca_num4,0.316,2026-01-29 14:59:26,
german,german_GBERT,gemini25pro,apd,pca_num4,0.581,2026-01-29 14:59:26,
german,german_GBERT,gemini25pro,amd,pca_num4,0.342,2026-01-29 14:59:26,
german,german_GBERT,gemini25pro,amd_sym,pca_num4,0.534,2026-01-29 14:59:26,
german,german_GBERT,gemini25pro,amd_opt_sym,pca_num4,0.536,2026-01-29 14:59:26,
swedish,xll,gemini25pro,prt,random_num4,0.347,2026-01-29 14:59:33,
swedish,xll,gemini25pro,apd,random_num4,0.535,2026-01-29 14:59:33,
swedish,xll,gemini25pro,amd,random_num4,0.72,2026-01-29 14:59:33,
swedish,xll,gemini25pro,amd_sym,random_num4,0.691,2026-01-29 14:59:33,
swedish,xll,gemini25pro,amd_opt_sym,random_num4,0.715,2026-01-29 14:59:33,
swedish,xll,gemini25pro,prt,pca_num4,0.203,2026-01-29 14:59:33,
swedish,xll,gemini25pro,apd,pca_num4,0.079,2026-01-29 14:59:33,
swedish,xll,gemini25pro,amd,pca_num4,0.536,2026-01-29 14:59:33,
swedish,xll,gemini25pro,amd_sym,pca_num4,0.688,2026-01-29 14:59:33,
swedish,xll,gemini25pro,amd_opt_sym,pca_num4,0.712,2026-01-29 14:59:33,
swedish,xlmr,gemini25pro,prt,random_num4,-0.09,2026-01-29 14:59:39,
swedish,xlmr,gemini25pro,apd,random_num4,0.249,2026-01-29 14:59:39,
swedish,xlmr,gemini25pro,amd,random_num4,-0.305,2026-01-29 14:59:39,
swedish,xlmr,gemini25pro,amd_sym,random_num4,-0.457,2026-01-29 14:59:39,
swedish,xlmr,gemini25pro,amd_opt_sym,random_num4,-0.45,2026-01-29 14:59:39,
swedish,xlmr,gemini25pro,prt,pca_num4,-0.189,2026-01-29 14:59:39,
swedish,xlmr,gemini25pro,apd,pca_num4,-0.109,2026-01-29 14:59:39,
swedish,xlmr,gemini25pro,amd,pca_num4,0.188,2026-01-29 14:59:39,
swedish,xlmr,gemini25pro,amd_sym,pca_num4,0.033,2026-01-29 14:59:39,
swedish,xlmr,gemini25pro,amd_opt_sym,pca_num4,0.03,2026-01-29 14:59:39,
swedish,rembert,gemini25pro,prt,random_num4,-0.114,2026-01-29 14:59:46,
swedish,rembert,gemini25pro,apd,random_num4,0.002,2026-01-29 14:59:46,
swedish,rembert,gemini25pro,amd,random_num4,0.075,2026-01-29 14:59:46,
swedish,rembert,gemini25pro,amd_sym,random_num4,-0.047,2026-01-29 14:59:46,
swedish,rembert,gemini25pro,amd_opt_sym,random_num4,-0.045,2026-01-29 14:59:46,
swedish,rembert,gemini25pro,prt,pca_num4,0.057,2026-01-29 14:59:46,
swedish,rembert,gemini25pro,apd,pca_num4,0.099,2026-01-29 14:59:46,
swedish,rembert,gemini25pro,amd,pca_num4,0.256,2026-01-29 14:59:46,
swedish,rembert,gemini25pro,amd_sym,pca_num4,0.182,2026-01-29 14:59:46,
swedish,rembert,gemini25pro,amd_opt_sym,pca_num4,0.197,2026-01-29 14:59:46,
swedish,multilingual-e5,gemini25pro,prt,random_num4,0.071,2026-01-29 14:59:52,
swedish,multilingual-e5,gemini25pro,apd,random_num4,-0.195,2026-01-29 14:59:52,
swedish,multilingual-e5,gemini25pro,amd,random_num4,0.149,2026-01-29 14:59:52,
swedish,multilingual-e5,gemini25pro,amd_sym,random_num4,0.259,2026-01-29 14:59:52,
swedish,multilingual-e5,gemini25pro,amd_opt_sym,random_num4,0.215,2026-01-29 14:59:52,
swedish,multilingual-e5,gemini25pro,prt,pca_num4,0.218,2026-01-29 14:59:52,
swedish,multilingual-e5,gemini25pro,apd,pca_num4,-0.092,2026-01-29 14:59:52,
swedish,multilingual-e5,gemini25pro,amd,pca_num4,0.109,2026-01-29 14:59:52,
swedish,multilingual-e5,gemini25pro,amd_sym,pca_num4,0.165,2026-01-29 14:59:52,
swedish,multilingual-e5,gemini25pro,amd_opt_sym,pca_num4,0.166,2026-01-29 14:59:52,
swedish,mmbert,gemini25pro,prt,random_num4,0.003,2026-01-29 14:59:59,
swedish,mmbert,gemini25pro,apd,random_num4,0.228,2026-01-29 14:59:59,
swedish,mmbert,gemini25pro,amd,random_num4,0.027,2026-01-29 14:59:59,
swedish,mmbert,gemini25pro,amd_sym,random_num4,-0.132,2026-01-29 14:59:59,
swedish,mmbert,gemini25pro,amd_opt_sym,random_num4,-0.154,2026-01-29 14:59:59,
swedish,mmbert,gemini25pro,prt,pca_num4,0.011,2026-01-29 14:59:59,
swedish,mmbert,gemini25pro,apd,pca_num4,-0.015,2026-01-29 14:59:59,
swedish,mmbert,gemini25pro,amd,pca_num4,0.28,2026-01-29 14:59:59,
swedish,mmbert,gemini25pro,amd_sym,pca_num4,0.113,2026-01-29 14:59:59,
swedish,mmbert,gemini25pro,amd_opt_sym,pca_num4,0.165,2026-01-29 14:59:59,
swedish,en,gemini25pro,prt,random_num4,0.245,2026-01-29 15:00:05,
swedish,en,gemini25pro,apd,random_num4,0.231,2026-01-29 15:00:05,
swedish,en,gemini25pro,amd,random_num4,0.656,2026-01-29 15:00:05,
swedish,en,gemini25pro,amd_sym,random_num4,0.657,2026-01-29 15:00:05,
swedish,en,gemini25pro,amd_opt_sym,random_num4,0.673,2026-01-29 15:00:05,
swedish,en,gemini25pro,prt,pca_num4,0.089,2026-01-29 15:00:05,
swedish,en,gemini25pro,apd,pca_num4,-0.086,2026-01-29 15:00:05,
swedish,en,gemini25pro,amd,pca_num4,0.406,2026-01-29 15:00:05,
swedish,en,gemini25pro,amd_sym,pca_num4,0.667,2026-01-29 15:00:05,
swedish,en,gemini25pro,amd_opt_sym,pca_num4,0.661,2026-01-29 15:00:05,
swedish,swedish_MegatronBERT,gemini25pro,prt,random_num4,0.321,2026-01-29 15:00:12,
swedish,swedish_MegatronBERT,gemini25pro,apd,random_num4,0.224,2026-01-29 15:00:12,
swedish,swedish_MegatronBERT,gemini25pro,amd,random_num4,0.261,2026-01-29 15:00:12,
swedish,swedish_MegatronBERT,gemini25pro,amd_sym,random_num4,0.321,2026-01-29 15:00:12,
swedish,swedish_MegatronBERT,gemini25pro,amd_opt_sym,random_num4,0.318,2026-01-29 15:00:12,
swedish,swedish_MegatronBERT,gemini25pro,prt,pca_num4,0.06,2026-01-29 15:00:12,
swedish,swedish_MegatronBERT,gemini25pro,apd,pca_num4,0.186,2026-01-29 15:00:12,
swedish,swedish_MegatronBERT,gemini25pro,amd,pca_num4,0.168,2026-01-29 15:00:12,
swedish,swedish_MegatronBERT,gemini25pro,amd_sym,pca_num4,-0.002,2026-01-29 15:00:12,
swedish,swedish_MegatronBERT,gemini25pro,amd_opt_sym,pca_num4,-0.006,2026-01-29 15:00:12,
latin,xll,gemini25pro,prt,random_num4,0.177,2026-01-29 15:00:22,
latin,xll,gemini25pro,apd,random_num4,-0.164,2026-01-29 15:00:22,
